1733184543999,1733184843999,95860,96014.4,0.00104319,211494,91067
1733184544999,1733184844999,95860,96014.4,0.00104319,211107,91067
1733184545999,1733184845999,95860,96012,0.00104319,210720,91067
1733184546999,1733184846999,95860,96012,0.00104319,210335,91067
1733184547999,1733184847999,95860,96012,0.00104319,209952,91067
1733184548999,1733184848999,95860,96002.4,0.00104319,209570,91067
1733184549999,1733184849999,95876,95996.1,0.00104301,209224,91082.2
1733184550999,1733184850999,95876,95996.2,0.00104301,208845,91082.2
1733184551999,1733184851999,95876,95992,0.00104301,208467,91082.2
1733184552999,1733184852999,95880,95992,0.00104297,208099,91086
1733184553999,1733184853999,95880,95992,0.00104297,207724,91086
1733184554999,1733184854999,95880,95992,0.00104297,207350,91086
1733184555999,1733184855999,95880,95994.3,0.00104297,206977,91086
1733184556999,1733184856999,95880,95994.3,0.00104297,206606,91086
1733184557999,1733184857999,95880,95994.3,0.00104297,206236,91086
1733184558999,1733184858999,95880,96005.6,0.00104297,205867,91086
1733184559999,1733184859999,95880,96005.6,0.00104297,205500,91086
1733184560999,1733184860999,95880,96005.6,0.00104297,205134,91086
1733184561999,1733184861999,95880,96005.6,0.00104297,204769,91086
1733184562999,1733184862999,95880,96005.6,0.00104297,204405,91086
1733184563999,1733184863999,95880,96005.6,0.00104297,204043,91086
1733184564999,1733184864999,95880,95999.2,0.00104297,203682,91086
1733184565999,1733184865999,95876,95999.2,0.00104301,203314,91082.2
1733184566999,1733184866999,95876,95999.2,0.00104301,202955,91082.2
1733184567999,1733184867999,95876,95992,0.00104301,202598,91082.2
1733184568999,1733184868999,95890.2,95992,0.00104286,202272,91095.7
1733184569999,1733184869999,95890.2,95992,0.00104286,201917,91095.7
1733184570999,1733184870999,95890.7,95988,0.00104285,201565,91096.2
1733184571999,1733184871999,95890.7,95986.5,0.00104285,201213,91096.2
1733184572999,1733184872999,95890.7,95986.5,0.00104285,200862,91096.2
1733184573999,1733184873999,95890.2,95986.5,0.00104286,200511,91095.7
1733184574999,1733184874999,95890.2,95985.9,0.00104286,200162,91095.7
1733184575999,1733184875999,95890.2,95985.9,0.00104286,199815,91095.7
1733184576999,1733184876999,95890.2,95985.9,0.00104286,199469,91095.7
1733184577999,1733184877999,95890.2,95985.9,0.00104286,199123,91095.7
1733184578999,1733184878999,95890.2,95985.9,0.00104286,198780,91095.7
1733184579999,1733184879999,95890.2,95985.9,0.00104286,198437,91095.7
1733184580999,1733184880999,95890.2,95985.9,0.00104286,198095,91095.7
1733184581999,1733184881999,95890.2,95985.9,0.00104286,197755,91095.7
1733184582999,1733184882999,95890.2,95985.9,0.00104286,197416,91095.7
1733184583999,1733184883999,95890.2,95985.9,0.00104286,197078,91095.7
1733184584999,1733184884999,95890.2,95985.9,0.00104286,196741,91095.7
1733184585999,1733184885999,95890.2,95985.9,0.00104286,196406,91095.7
1733184586999,1733184886999,95890.2,95985.9,0.00104286,196071,91095.7
1733184587999,1733184887999,95890.2,95985.9,0.00104286,195738,91095.7
1733184588999,1733184888999,95890.2,95985.9,0.00104286,195405,91095.7
1733184589999,1733184889999,95890.2,95985.9,0.00104286,195074,91095.7
1733184590999,1733184890999,95890.2,95985.9,0.00104286,194744,91095.7
1733184591999,1733184891999,95890.2,95975.8,0.00104286,194415,91095.7
1733184592999,1733184892999,95899.4,95974.8,0.00104276,194106,91104.4
1733184593999,1733184893999,95899.4,95968.4,0.00104276,193779,91104.4
1733184594999,1733184894999,95899.4,95968.4,0.00104276,193454,91104.4
1733184595999,1733184895999,95890.2,95968.3,0.00104286,193111,91095.7
1733184596999,1733184896999,95880.2,95966.3,0.00104297,192767,91086.2
1733184597999,1733184897999,95880.2,95966.3,0.00104297,192445,91086.2
1733184598999,1733184898999,95880.2,95966.3,0.00104297,192123,91086.2
1733184599999,1733184899999,95880.2,95966.3,0.00104297,191803,91086.2
1733184600999,1733184900999,95865.5,95966.3,0.00104313,191455,91072.3
1733184601999,1733184901999,95864,95971.4,0.00104314,191133,91070.8
1733184602999,1733184902999,95864,95975.8,0.00104314,190816,91070.8
1733184603999,1733184903999,95864,95985,0.00104314,190500,91070.8
1733184604999,1733184904999,95851.4,95982,0.00104328,190161,91058.8
1733184605999,1733184905999,95842.8,95978.1,0.00104337,189830,91050.7
1733184606999,1733184906999,95842.8,95978.1,0.00104337,189517,91050.7
1733184607999,1733184907999,95842.8,95978.1,0.00104337,189205,91050.7
